customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes,1,2,1,0.05555555555555555,0.25,0.0,1,1,24.444444444444446,24.066666666666666,0.5765291191103307,0.9444444444444444,1,0,1,1,82.53682567554385
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,No,0,7,1,0.9583333333333334,0.875,1.0,1,1,94.79166666666666,13.75625,0.21444249341527655,0.04166666666666663,0,0,0,1,14.04997073456248
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes,1,2,1,0.2361111111111111,0.25,0.0,0,0,15.76388888888889,17.166666666666668,0.33421129645888215,0.7638888888888888,1,0,0,1,55.29094722466101
0071-NDAFP,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,0,2,0,0.3472222222222222,0.25,1.0,1,0,49.65277777777778,8.5,0.029850746268656733,0.6527777777777778,0,0,0,0,13.503316749585407
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Yes,1,3,1,0.5972222222222222,0.375,0.0,0,1,37.15277777777777,22.3875,0.5175592625109745,0.4027777777777778,1,0,1,1,70.81894449322017
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No,0,1,0,0.8194444444444444,0.125,1.0,1,0,62.43055555555556,9.75,0.07374890254609308,0.18055555555555558,0,0,0,0,4.7173446493025075
6458-CYIDZ,Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,No,0,3,1,0.06944444444444445,0.375,0.0,0,0,13.680555555555554,20.175,0.43985952589991223,0.9305555555555556,1,1,0,1,70.20900399960979
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,Yes,1,6,1,0.2916666666666667,0.75,0.5,0,0,42.70833333333333,11.071428571428571,0.12015552489652578,0.7083333333333333,0,0,0,0,15.968999540114554
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,No,0,7,1,0.9583333333333334,0.875,0.5,1,1,84.79166666666667,13.1375,0.19271290605794555,0.04166666666666663,0,0,0,0,3.7240269242025157
3058-WQDRE,Male,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,No,0,0,1,0.18055555555555555,0.0,0.0,1,1,21.319444444444446,25.15,0.6145741878841089,0.8194444444444444,1,0,0,1,60.60750170715051
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes,1,5,1,0.5833333333333334,0.625,0.0,1,1,54.16666666666667,15.875,0.2888498683055312,0.41666666666666663,1,0,1,0,57.6660813579163
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,No,0,5,1,0.7222222222222222,0.625,0.0,1,1,59.02777777777778,15.941666666666668,0.2911911033069945,0.2777777777777778,1,0,0,0,34.923422105160476
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Yes,1,3,1,0.6388888888888888,0.375,0.0,0,0,33.6111111111111,21.25,0.4776119402985075,0.36111111111111116,1,1,0,1,59.38640132669983
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,No,0,7,1,0.8472222222222222,0.875,1.0,1,1,90.90277777777779,10.1,0.08604038630377524,0.1527777777777778,0,0,0,0,4.346161350112184
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,No,0,0,1,0.4027777777777778,0.0,0.5,0,1,29.097222222222225,24.85,0.6040386303775243,0.5972222222222222,0,0,0,1,31.00502390010731
1042-HFUCW,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,No,0,3,1,0.3472222222222222,0.375,0.5,1,1,48.40277777777778,13.6875,0.21202809482001755,0.6527777777777778,0,0,0,0,16.23597697785582
4439-JMPMT,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,Yes,1,3,1,0.06944444444444445,0.375,0.0,0,1,18.680555555555557,21.4375,0.48419666374012293,0.9305555555555556,1,1,0,0,60.87406106721295
6537-OTKMY,Male,0,No,No,15,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,688.2,No,0,3,1,0.20833333333333334,0.375,0.5,0,0,28.541666666666664,12.6875,0.1769095697980685,0.7916666666666666,0,1,0,1,38.486976880304354
8999-EXMNO,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,387.7,No,0,1,0,0.2638888888888889,0.125,1.0,0,0,32.98611111111111,10.075,0.0851624231782265,0.7361111111111112,0,0,0,0,15.999658569895619
6725-TPKJO,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,845.25,No,0,1,0,0.6111111111111112,0.125,1.0,0,0,45.13888888888889,10.025,0.08340649692712909,0.38888888888888884,0,0,0,1,19.028875231684715
2446-BEGGB,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,1,5,1,0.08333333333333333,0.625,0.0,0,1,26.666666666666668,16.375,0.3064091308165057,0.9166666666666666,1,1,1,1,87.92947029558091
7162-WPHPM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,4230.25,No,0,6,1,0.8055555555555556,0.75,1.0,1,0,80.69444444444443,10.228571428571428,0.09055562523516868,0.19444444444444442,0,0,0,0,5.247223267416419
1599-MMYRQ,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,4983.05,No,0,3,1,0.8611111111111112,0.375,0.5,1,1,66.38888888888889,20.3625,0.4464442493415277,0.13888888888888884,0,0,0,0,9.474441517900692
8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,4113.15,No,0,5,1,0.9722222222222222,0.625,0.5,1,1,77.77777777777777,9.733333333333333,0.07316359379572723,0.02777777777777779,0,0,0,0,1.6530094624914642
1496-GGSUK,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes,1,0,1,0.013888888888888888,0.0,0.0,0,1,5.486111111111111,25.7,0.6338893766461808,0.9861111111111112,1,0,0,1,64.23056287191493
6434-TTGJP,Male,0,Yes,Yes,10,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,521.0,No,0,5,1,0.1388888888888889,0.625,1.0,1,0,53.61111111111111,8.950000000000001,0.045654082528533854,0.8611111111111112,0,0,0,0,17.90703346015023
0042-JVWOJ,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,471.85,No,0,1,0,0.3611111111111111,0.125,0.5,1,1,41.38888888888889,9.8,0.07550482879719056,0.6388888888888888,0,0,0,1,23.910350209735636
0130-SXOUN,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No,0,4,1,0.9166666666666666,0.5,0.0,1,0,57.08333333333333,17.880000000000003,0.3592625109745392,0.08333333333333337,1,0,1,1,62.055604331284755
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes,1,1,1,0.09722222222222222,0.125,0.0,0,1,12.152777777777777,34.5,0.9429323968393327,0.9027777777777778,1,1,1,0,87.19954150814554
2330-PQGDQ,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,4299.75,No,0,4,1,0.7083333333333334,0.5,0.5,1,0,59.791666666666664,16.84,0.3227392449517121,0.29166666666666663,0,0,0,0,10.674422007609014
1452-UZOSF,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,7548.6,No,0,7,1,1.0,0.875,1.0,1,1,96.25,13.2625,0.19710272168568918,0.0,0,0,0,0,2.9565408252853373
2097-YVPKN,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1654.75,No,0,2,0,0.9027777777777778,0.25,1.0,0,0,59.09722222222222,8.583333333333334,0.03277729002048584,0.09722222222222221,0,0,0,1,12.436103794751732
2842-JTCCU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Yes,1,1,1,0.027777777777777776,0.125,0.0,1,0,14.722222222222223,23.025,0.539947322212467,0.9722222222222222,1,0,0,1,62.54365427763145
8597-CTXVJ,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,4551.5,No,0,5,1,0.9722222222222222,0.625,0.5,1,0,72.77777777777776,10.825000000000001,0.11150131694468837,0.02777777777777779,0,0,0,0,2.2280753097258814
6631-HMANX,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,6227.5,No,0,7,1,1.0,0.875,1.0,1,1,96.25,10.68125,0.10645302897278316,0.0,0,0,0,0,1.5967954345917474
9962-BFPDU,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,10.025,0.08340649692712909,0.9861111111111112,1,0,0,0,45.97331967612916
3296-SILRA,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,Yes,1,2,1,0.013888888888888888,0.25,0.0,0,1,12.986111111111109,25.46666666666667,0.6256950541410595,0.9861111111111112,1,0,1,0,74.10764803433811
9681-OXGVC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,1,5,1,0.06944444444444445,0.625,0.0,0,1,26.180555555555557,16.75,0.31957857769973663,0.9305555555555556,1,1,1,1,88.40478977660715
6394-HHHZM,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,57.5,No,0,1,0,0.041666666666666664,0.125,0.0,0,0,5.208333333333333,10.35,0.09482001755926252,0.9583333333333334,1,0,0,1,55.588966930055605
5995-LFTLE,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1474.35,No,0,2,0,0.8055555555555556,0.25,1.0,1,1,70.69444444444444,8.433333333333334,0.02750951126719347,0.19444444444444442,0,0,0,1,14.30153155789679
5180-UCIIQ,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,Yes,1,2,1,0.3055555555555556,0.25,0.0,0,0,18.194444444444446,13.35,0.20017559262510976,0.6944444444444444,1,0,0,0,41.89152277826553
1932-UEDCX,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No,0,5,1,0.4583333333333333,0.625,0.0,1,1,49.791666666666664,16.766666666666666,0.3201638864501024,0.5416666666666667,1,0,1,0,60.63579163008487
7153-OANIO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,34.975,0.9596136962247586,0.9861111111111112,1,1,1,1,99.1164276655936
5188-HGMLP,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,No,0,2,1,0.75,0.25,0.0,1,0,43.75,24.666666666666668,0.5976002341235002,0.25,1,0,1,0,58.9640035118525
0665-XHDJU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,No,0,5,1,1.0,0.625,1.0,0,1,78.75000000000001,16.566666666666666,0.31314018144571265,0.0,0,1,1,0,34.69710272168569
6521-YYTYI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes,1,4,1,0.013888888888888888,0.5,0.0,0,1,20.48611111111111,18.66,0.38665496049165937,0.9861111111111112,1,1,1,0,80.52204662959711
8878-HMWBV,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,Yes,1,2,1,0.041666666666666664,0.25,0.0,0,1,13.958333333333334,16.383333333333333,0.3067017851916886,0.9583333333333334,1,1,0,1,68.767193444542
8265-HKSOW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,No,0,7,1,1.0,0.875,1.0,1,0,91.25,13.43125,0.20302897278314314,0.0,0,0,0,0,3.0454345917471466
3544-FBCAS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,5959.3,No,0,7,1,1.0,0.875,1.0,1,1,96.25,10.45,0.09833187006145741,0.0,0,0,0,0,1.474978050921861
5331-RGMTT,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,5295.7,No,0,5,1,0.75,0.625,0.0,1,1,60.0,16.508333333333333,0.31109160081943227,0.25,1,0,1,0,54.666374012291485
4759-PXTAN,Female,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,4693.2,No,0,6,1,0.8194444444444444,0.75,0.5,0,1,66.18055555555556,11.442857142857141,0.13319954847610682,0.18055555555555558,0,1,0,0,15.609104338252717
7054-DMVAS,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,No,0,4,1,0.75,0.5,1.0,1,1,76.25,13.059999999999999,0.18999122036874447,0.25,0,0,0,1,17.849868305531167
3428-MMGUB,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,5231.2,No,0,4,1,0.8333333333333334,0.5,1.0,0,1,69.16666666666667,17.91,0.36031606672519756,0.16666666666666663,0,1,1,1,48.73807433421129
6549-BTYPG,Female,0,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,3603.45,No,0,5,1,0.8333333333333334,0.625,1.0,1,0,77.91666666666667,10.133333333333333,0.08721100380450687,0.16666666666666663,0,0,0,0,4.641498390400936
7823-JSOAG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,217.45,No,0,2,1,0.041666666666666664,0.25,0.0,0,0,8.958333333333334,24.833333333333332,0.6034533216271583,0.9583333333333334,1,1,1,1,93.21846649107403
3705-RHRFR,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,6875.35,No,0,5,1,0.9583333333333334,0.625,1.0,1,0,82.29166666666666,16.525000000000002,0.31167690956979816,0.04166666666666663,0,0,0,0,5.508486976880304
9374-YOLBJ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,No,0,1,0,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,9.625,0.06935908691834944,0.9861111111111112,1,1,0,0,55.76260852599747
9074-KGVOX,Male,0,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,2021.35,No,0,2,1,0.6944444444444444,0.25,0.0,1,1,46.80555555555555,13.15,0.19315188762071994,0.3055555555555556,1,0,0,0,34.00838942542191
6128-DAFVY,Female,0,No,No,56,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,2564.95,No,0,2,1,0.7777777777777778,0.25,0.0,1,1,49.722222222222214,14.950000000000001,0.2563652326602283,0.2222222222222222,1,0,0,1,43.28992293434787
9933-QRGTX,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,5611.75,No,0,5,1,0.8333333333333334,0.625,1.0,0,1,72.91666666666667,16.2,0.30026338893766463,0.16666666666666663,0,1,0,0,17.837284167398305
4476-OSWTN,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,7610.1,No,0,7,1,0.9583333333333334,0.875,0.5,0,1,74.79166666666667,13.81875,0.21663740122914837,0.04166666666666663,0,0,0,0,4.082894351770558
3751-KTZEL,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,0,4.236111111111111,17.525,0.3467954345917471,0.9861111111111112,1,0,0,1,59.92415374109843
1977-STDKI,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,Yes,1,2,1,0.013888888888888888,0.25,0.0,0,1,12.986111111111109,24.333333333333332,0.5858940591161838,0.9861111111111112,1,1,1,1,93.51063310896498
5066-GFJMM,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,45.75,No,0,1,0,0.041666666666666664,0.125,0.0,0,1,10.208333333333334,9.95,0.08077260755048286,0.9583333333333334,1,0,0,0,45.37825577992391
2661-GKBTK,Male,0,Yes,Yes,60,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,4543.95,No,0,5,1,0.8333333333333334,0.625,1.0,1,0,77.91666666666667,12.825000000000001,0.18173836698858653,0.16666666666666663,0,0,0,0,6.059408838162131
0458-HEUZG,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,450.4,No,0,2,1,0.18055555555555555,0.25,1.0,0,0,33.81944444444444,11.799999999999999,0.14574187884108863,0.8194444444444444,0,0,0,1,28.575017071505215
7268-WNTCP,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,0,1,0,0.8611111111111112,0.125,1.0,1,0,63.888888888888886,10.225,0.09043020193151888,0.13888888888888884,0,0,0,0,4.13423080675056
0824-VWDPO,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,4442.75,No,0,5,1,0.625,0.625,0.5,1,0,60.62499999999999,16.125,0.2976294995610185,0.375,0,0,0,1,21.96444249341528
8409-WQJUX,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,1423.15,No,0,4,1,0.3472222222222222,0.5,0.5,0,0,37.15277777777778,10.84,0.11202809482001756,0.6527777777777778,0,1,0,1,34.73597697785582
2578-JQPHZ,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,4378.35,No,0,5,1,0.6111111111111112,0.625,1.0,1,0,70.1388888888889,16.683333333333334,0.31723734269827336,0.38888888888888884,0,0,0,1,22.536337918251878
3278-FSIXX,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,74.2,No,0,1,1,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,22.625,0.5258999122036875,0.9722222222222222,1,0,0,1,62.33294312749975
5813-UECBU,Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes,1,4,1,0.4583333333333333,0.5,0.0,1,1,46.041666666666664,16.77,0.3202809482001756,0.5416666666666667,1,0,1,1,70.63754755633596
0328-GRPMV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1,1,1,0.013888888888888888,0.125,0.0,0,1,9.23611111111111,35.05,0.9622475856014047,0.9861111111111112,1,1,1,1,99.15593600624328
9746-UGFAC,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,450.65,No,0,1,0,0.3055555555555556,0.125,0.5,1,0,34.44444444444444,10.425,0.09745390693590873,0.6944444444444444,0,0,0,1,25.35069749292752
2946-KIQSP,Female,0,No,No,35,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,1175.85,No,0,2,1,0.4861111111111111,0.25,0.0,0,1,29.513888888888886,11.15,0.1229148375768218,0.5138888888888888,1,0,0,1,47.1215003414301
0625-AFOHS,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,558.8,No,0,1,0,0.4027777777777778,0.125,1.0,0,0,37.84722222222222,10.1,0.08604038630377524,0.5972222222222222,0,0,0,0,13.235050239001072
6726-WEXXK,Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,No,0,4,1,0.375,0.5,0.5,0,1,43.125,17.18,0.3346795434591747,0.625,0,1,0,0,27.520193151887618
4636-OLWOE,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,3283.05,No,0,4,1,0.75,0.5,0.5,0,1,56.25,12.2,0.1597892888498683,0.25,0,1,0,0,17.396839332748026
4342-HENTK,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,Yes,1,1,1,0.027777777777777776,0.125,0.0,0,1,9.722222222222223,35.325,0.9719051799824409,0.9722222222222222,1,1,1,1,99.02302214418104
4685-ERGHK,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,No,0,3,1,0.7916666666666666,0.375,0.5,0,1,53.95833333333333,21.725,0.49429323968393335,0.20833333333333337,0,1,1,1,51.581065261925666
0885-HMGPY,Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,No,0,6,1,0.8611111111111112,0.75,1.0,1,0,82.63888888888887,9.914285714285715,0.07951837451398472,0.13888888888888884,0,0,0,1,13.970553395487547
5003-OKNNK,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,335.95,No,0,1,0,0.20833333333333334,0.125,0.5,1,0,31.041666666666668,10.175,0.08867427568042147,0.7916666666666666,0,0,0,0,17.163447468539655
4195-SMMNX,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,33.2,Yes,1,1,0,0.027777777777777776,0.125,0.0,0,0,4.722222222222222,10.175,0.08867427568042147,0.9722222222222222,1,0,0,1,55.774558579650765
7208-PSIHR,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No,0,6,1,0.9722222222222222,0.75,1.0,1,1,91.52777777777777,14.9,0.2546093064091308,0.02777777777777779,0,0,0,0,4.374695151692517
4012-ZTHBR,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,No,0,1,1,0.2916666666666667,0.125,0.0,0,1,18.958333333333332,22.475,0.5206321334503952,0.7083333333333333,1,1,0,0,56.97614866842259
0489-WMEMG,Female,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,No,0,2,1,0.3194444444444444,0.25,0.5,0,1,33.68055555555555,16.483333333333334,0.3102136376938836,0.6805555555555556,0,1,0,0,28.26431567651937
7435-ZNUYY,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,No,0,1,0,0.08333333333333333,0.125,0.5,0,0,16.666666666666668,10.3,0.09306409130816509,0.9166666666666666,0,0,0,1,29.729294702955812
1354-YZFNB,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,No,0,1,0,0.05555555555555555,0.125,1.0,1,0,35.69444444444444,9.775,0.07462686567164181,0.9444444444444444,0,0,0,0,20.008291873963515
6956-SMUCM,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,1,5,1,0.041666666666666664,0.625,0.0,1,1,35.208333333333336,16.5,0.3107989464442494,0.9583333333333334,1,0,0,1,58.8286508633304
