customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesAdopted,HasInternet,TenureNorm,ServicesNorm,ContractScore,AutoPay,PaperlessScore,EngagementScore,ChargeToServiceRatio,ChargeRiskNorm,LowTenureRisk,MonthToMonthRisk,EcheckRisk,FiberNoSecurityRisk,UnanchoredRisk,RiskScore,Cohort,CohortName,PC1,PC2,PredictedChurnProbability
9444-JTXHZ,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.2,76.2,Yes,1,2,1,0.0138888888888888,0.25,0.0,0,0,7.986111111111111,25.4,0.6233538191395962,0.9861111111111112,1,1,1,0,84.07252950931617,0,At-Risk Newcomers,-2.4332743275237827,0.796776179106846,0.8864885216334945
4942-VZZOM,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),66.15,4392.5,No,0,4,1,0.8888888888888888,0.5,0.5,1,1,71.1111111111111,13.23,0.1959613696224758,0.1111111111111111,0,0,0,0,5.161642766559361,4,High-Value Champions,1.9951492429778488,-0.4543464011243339,0.12452484472722652
5510-BOIUJ,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,19.25,Yes,1,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,9.625,0.0693590869183494,0.9861111111111112,1,0,0,0,45.76260852599746,3,Disengaged Low-Spenders,-2.456285298053296,-1.282991064939145,0.4771887760871862
7502-BNYGS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168.0,No,0,4,1,0.6388888888888888,0.5,0.0,1,1,52.36111111111112,13.82,0.2166812993854257,0.3611111111111111,1,0,0,0,35.47244171300361,2,Wavering High-Spenders,0.3421061428483596,0.434676501734683,0.3290293070566307
4291-HYEBC,Female,1,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,39.1,1096.6,No,0,2,1,0.3888888888888889,0.25,0.5,0,1,36.11111111111111,13.033333333333331,0.1890547263681592,0.6111111111111112,0,1,0,0,25.05804311774461,1,Contract-Locked Loyalists,-0.20018640220211747,-1.2745026964202997,0.20514589994120924
6147-CBCRA,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,669.45,No,0,1,0,0.4583333333333333,0.125,0.0,0,0,19.791666666666664,10.025,0.083406496927129,0.5416666666666667,1,0,0,0,37.08443078724027,3,Disengaged Low-Spenders,-1.4005412330334324,-1.4264110994264934,0.2230771072828665
6047-SUHPR,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,No,0,4,1,0.5416666666666666,0.5,0.5,0,0,43.958333333333336,11.96,0.1513608428446005,0.4583333333333333,0,1,0,0,21.43707930933568,2,Wavering High-Spenders,0.696762006058098,-0.36828908533118204,0.19148850037624104
4471-KXAUH,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.3,3588.4,Yes,1,4,1,0.5833333333333334,0.5,0.0,0,1,40.41666666666666,16.86,0.323441615452151,0.4166666666666666,1,1,0,0,48.1849575651156,2,Wavering High-Spenders,-0.06918077745160486,0.9509169704117022,0.5804627445181124
9752-ZNQUT,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.6,48.6,No,0,2,1,0.0138888888888888,0.25,0.0,0,1,12.986111111111107,16.2,0.3002633889376646,0.9861111111111112,1,1,0,1,69.2261730562872,3,Disengaged Low-Spenders,-2.2793933068039838,-0.03668017131868695,0.7687907393120262
7638-QVMVY,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,522.95,Yes,1,2,1,0.0972222222222222,0.25,0.0,0,1,15.902777777777777,26.33333333333333,0.6561311091600819,0.9027777777777778,1,1,1,1,92.89752219295676,0,At-Risk Newcomers,-2.275889460531641,0.9753100665859512,0.8578011811075288
1576-PFZIW,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),105.35,7511.9,No,0,6,1,0.9722222222222222,0.75,1.0,1,0,86.52777777777777,15.05,0.2598770851624231,0.0277777777777777,0,0,0,0,4.453711832991902,4,High-Value Champions,3.517101670719818,0.5352364317720169,0.1744662182694647
5666-MBJPT,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.1,1725.0,No,0,2,0,0.9027777777777778,0.25,1.0,1,1,74.09722222222223,8.366666666666667,0.0251682762657302,0.0972222222222222,0,0,0,1,12.321968588430398,1,Contract-Locked Loyalists,1.8698937387781827,-2.2061844656121044,0.041812252259385244
7312-XSBAT,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,49.75,No,0,2,1,0.0138888888888888,0.25,0.0,0,0,7.986111111111111,16.583333333333332,0.3137254901960784,0.9861111111111112,1,1,0,1,69.4281045751634,3,Disengaged Low-Spenders,-2.3746495675090733,-0.013072603724078426,0.7180456624009149
3096-GKWEB,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,1691.9,No,0,4,1,0.25,0.5,0.0,0,1,28.75,18.95,0.3968393327480246,0.75,1,1,1,0,75.95258999122038,0,At-Risk Newcomers,-1.1110878276290512,1.5963578243187198,0.7753993253888735
2371-JQHZZ,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.0,2248.05,No,0,4,1,0.3333333333333333,0.5,0.0,0,1,31.666666666666664,18.6,0.3845478489903425,0.6666666666666667,1,1,1,0,74.10155106818847,0,At-Risk Newcomers,-0.9212633533492989,1.5222056016814907,0.7702927218596436
0674-GCDXG,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,4479.2,No,0,6,1,0.875,0.75,1.0,1,1,88.125,10.271428571428572,0.0920607048789665,0.125,0,0,0,1,13.8809105731845,4,High-Value Champions,3.072399202985168,-0.10430850296865987,0.09949247415175003
1121-QSIVB,Female,0,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,3471.1,No,0,5,1,0.6111111111111112,0.625,0.5,0,1,55.13888888888889,12.925,0.1852502194907813,0.3888888888888888,0,0,0,0,10.556531070139496,4,High-Value Champions,1.459409711669903,0.1474143786940256,0.19510997560089943
4396-KLSEH,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,63.0,No,0,1,0,0.0555555555555555,0.125,0.0,0,1,10.694444444444445,9.925,0.0798946444249341,0.9444444444444444,1,1,0,1,65.08730855526291,3,Disengaged Low-Spenders,-2.5550247892382005,-1.0129141729098987,0.5921644235479054
3244-DCJWY,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,Yes,1,1,1,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,35.125,0.9648814749780508,0.9861111111111112,1,1,1,1,99.19544434689298,0,At-Risk Newcomers,-2.84556801736869,0.6164668136643779,0.896248130725047
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,No,0,4,1,0.5138888888888888,0.5,0.0,0,1,37.98611111111111,19.05,0.4003511852502195,0.4861111111111111,1,1,1,0,70.72749000097552,2,Wavering High-Spenders,-0.48300968747116924,1.5108306178882254,0.7190909466372353
0875-CABNR,Female,1,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.6,865.55,Yes,1,3,1,0.1388888888888889,0.375,0.0,1,1,31.111111111111107,21.15,0.4741000877963125,0.8611111111111112,1,0,1,1,79.33372353916691,0,At-Risk Newcomers,-1.5049807112537674,1.181151939323378,0.8452309077117236
6345-HOVES,Male,0,No,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,852.7,No,0,0,1,0.4722222222222222,0.0,0.0,1,1,31.52777777777778,25.05,0.611062335381914,0.5277777777777778,1,0,0,1,54.72149058628427,3,Disengaged Low-Spenders,-1.5570591706066192,-1.307962718533471,0.39335544644437054
8318-LCNBW,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),53.15,1930.9,No,0,4,1,0.4861111111111111,0.5,0.5,1,0,52.01388888888888,10.63,0.1046532045654082,0.5138888888888888,0,0,0,0,11.8475758462589,1,Contract-Locked Loyalists,0.8826980541932145,-0.6320475496465652,0.12496232965137057
6469-QJKZW,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,No,0,1,0,0.0555555555555555,0.125,0.0,0,0,5.694444444444444,10.075,0.0851624231782265,0.9444444444444444,1,1,0,0,55.16632523656229,3,Disengaged Low-Spenders,-2.504573746975825,-1.1425412335205467,0.40782387020446964
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,No,0,5,1,0.5416666666666666,0.625,0.0,0,1,42.70833333333333,16.875,0.3239683933274803,0.4583333333333333,1,1,0,0,49.02619256657887,2,Wavering High-Spenders,0.18439269536062078,1.6085000235230078,0.6366616589745268
1217-VASWC,Male,1,Yes,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.55,4304.0,No,0,5,1,0.5972222222222222,0.625,0.5,1,1,64.65277777777779,16.758333333333333,0.3198712320749195,0.4027777777777778,0,0,1,0,32.85362403667935,2,Wavering High-Spenders,1.4355130884210359,0.9908977209628071,0.3983739543795983
7812-FZHPE,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,Yes,1,2,0,0.2361111111111111,0.25,0.0,0,0,15.76388888888889,8.033333333333333,0.0134621012584138,0.7638888888888888,1,0,0,0,40.47970929665399,3,Disengaged Low-Spenders,-1.637258490213869,-1.0166317008081642,0.26926405207083753
6370-ZVHDV,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,No,0,2,0,0.8472222222222222,0.25,1.0,1,0,67.15277777777779,8.433333333333334,0.0275095112671934,0.1527777777777778,0,0,0,0,3.4681982245634577,1,Contract-Locked Loyalists,1.7886384133117452,-2.3181154383061533,0.027298584577953887
5915-DGNVC,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No,0,6,1,0.6805555555555556,0.75,0.5,0,0,56.31944444444444,10.257142857142856,0.0915590116643672,0.3194444444444444,0,1,0,0,17.762274063854395,4,High-Value Champions,1.6124076518176023,0.3416839064651697,0.233828425281606
6260-XLACS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,117.8,No,0,1,0,0.0555555555555555,0.125,0.5,0,0,15.694444444444445,9.85,0.0772607550482879,0.9444444444444444,0,0,0,1,30.047800214613208,3,Disengaged Low-Spenders,-1.4322191993534046,-1.877996559394308,0.06373680339888982
3566-CAAYU,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,49.85,3210.35,No,0,4,1,0.8888888888888888,0.5,1.0,0,0,66.1111111111111,9.97,0.0814749780509219,0.1111111111111111,0,1,0,0,13.444346892986053,1,Contract-Locked Loyalists,2.176624687049398,-1.1368630760511493,0.16268390998228266
4983-CCWMC,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.6,207.4,No,0,1,1,0.0416666666666666,0.125,0.0,0,1,10.208333333333334,34.8,0.9534679543459174,0.9583333333333334,1,0,1,1,88.46868598185542,0,At-Risk Newcomers,-2.6320559594952013,0.45695666596116985,0.7990827335194517
9103-CXVOK,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,9.875,0.0781387181738367,0.9861111111111112,1,1,0,0,55.89430299482978,3,Disengaged Low-Spenders,-2.6042351099296135,-1.1378031719578583,0.5664477912308993
2896-TBNBE,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.8,3132.75,No,0,3,1,0.5555555555555556,0.375,0.5,0,0,40.69444444444444,20.2,0.4407374890254609,0.4444444444444444,0,1,1,0,45.49995122427081,2,Wavering High-Spenders,0.243473699957321,0.1903668620577473,0.32675495456602854
4797-AXPXK,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.0,60.0,Yes,1,4,1,0.0138888888888888,0.5,0.0,0,1,20.48611111111111,12.0,0.1527655838454785,0.9861111111111112,1,1,0,0,57.01370597990441,0,At-Risk Newcomers,-1.5281557109445878,0.5616889188643552,0.7030739982098081
5229-PRWKT,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,1,3,1,0.1111111111111111,0.375,0.0,0,1,20.13888888888889,21.6375,0.4912203687445127,0.8888888888888888,1,1,1,1,90.14608330894546,0,At-Risk Newcomers,-1.9102964546244408,1.3603615331512438,0.875493119284932
6982-UQZLY,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.85,20.85,Yes,1,1,0,0.0138888888888888,0.125,0.0,0,1,9.23611111111111,10.425,0.0974539069359087,0.9861111111111112,1,0,0,0,46.18403082626086,3,Disengaged Low-Spenders,-2.3537254316405143,-1.234249866512241,0.6202635469338327
2522-WLNSF,Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,No,0,4,1,0.4722222222222222,0.5,0.5,1,0,51.52777777777777,12.84,0.1822651448639157,0.5277777777777778,0,0,0,0,13.289532728514292,2,Wavering High-Spenders,0.8990810427454206,-0.35385295436611236,0.14891483596391397
3841-CONLJ,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,35.0,35.0,No,0,1,1,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,17.5,0.3459174714661984,0.9861111111111112,1,1,0,0,59.9109842942152,3,Disengaged Low-Spenders,-2.57207605735365,-0.7292173512651379,0.6715022965646203
5057-LCOUI,Female,0,No,No,39,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.75,2011.4,Yes,1,3,1,0.5416666666666666,0.375,0.0,0,1,35.20833333333332,12.6875,0.1769095697980685,0.4583333333333333,1,1,0,1,56.82031021363769,2,Wavering High-Spenders,-0.736915431017933,0.04003924664450903,0.5161262110971029
0193-ESZXP,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes,1,6,1,0.8055555555555556,0.75,0.5,1,1,75.69444444444444,15.071428571428571,0.2606296249843221,0.1944444444444444,0,0,0,0,7.79833326365372,4,High-Value Champions,2.5209599116998893,1.000496437855756,0.3747190113895025
4475-NVTLU,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.2,903.7,No,0,1,0,0.625,0.125,1.0,0,0,45.625,9.6,0.0684811237928007,0.375,0,1,0,0,18.52721685689201,1,Contract-Locked Loyalists,0.6180299643610475,-2.4965316643368873,0.06492898268874055
4369-HTUIF,Male,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.15,503.6,Yes,1,3,1,0.0833333333333333,0.375,0.0,1,1,29.166666666666668,21.2875,0.4789288849868306,0.9166666666666666,1,0,0,1,60.51726660813579,0,At-Risk Newcomers,-1.3364903249348985,0.9519567112184648,0.7027637409372715
9386-LDCZR,Male,0,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.65,3882.3,No,0,5,1,0.5972222222222222,0.625,0.5,1,1,64.65277777777779,15.108333333333334,0.2619256657887036,0.4027777777777778,0,0,0,1,21.98444054238611,4,High-Value Champions,1.5377378717002015,0.6167704303954722,0.2265105793305967
9585-KKMFD,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,879.8,No,0,1,0,0.5694444444444444,0.125,1.0,0,1,48.68055555555556,10.0,0.0825285338015803,0.4305555555555556,0,0,0,0,9.849039118134815,1,Contract-Locked Loyalists,0.7361498764560936,-2.580409357146814,0.041657559973087746
5399-ZIMKF,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,383.65,No,0,2,1,0.0694444444444444,0.25,0.0,0,1,14.930555555555555,24.883333333333336,0.6052092478782559,0.9305555555555556,1,1,1,1,92.68924982928492,0,At-Risk Newcomers,-2.3566319416977173,0.8740993201389355,0.8478513221486641
0336-KXKFK,Male,0,No,No,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,No,0,5,1,1.0,0.625,1.0,1,1,88.75,10.2,0.0895522388059702,0.0,0,0,0,1,11.343283582089551,4,High-Value Champions,3.0546130705876435,-0.6474355261328356,0.07049266159683494
5619-XZZKR,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,No,0,1,0,0.0555555555555555,0.125,0.5,0,0,15.694444444444445,9.975,0.0816505706760316,0.9444444444444444,0,0,0,1,30.11364744902936,3,Disengaged Low-Spenders,-1.431692001770192,-1.8712984311862306,0.06715208866105787
3948-FVVRP,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,No,0,3,1,0.125,0.375,0.0,0,0,15.625,13.7,0.2124670763827919,0.875,1,0,0,0,45.68700614574188,3,Disengaged Low-Spenders,-1.5097833590615022,0.02661386656854703,0.3990151942095914
5327-XOKKY,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329.0,No,0,5,1,1.0,0.625,1.0,1,1,88.75,12.241666666666667,0.1612525607257828,0.0,0,0,0,0,2.418788410886743,4,High-Value Champions,3.261500908044912,-0.47936738880635266,0.07061268636348358
0983-TATYJ,Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,No,0,2,1,0.4583333333333333,0.25,0.5,0,1,38.54166666666667,17.150000000000002,0.3336259877085163,0.5416666666666667,0,0,0,0,15.83772314896108,1,Contract-Locked Loyalists,0.15571407143696217,-1.115455206348344,0.16273117960085073
1813-JYWTO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.45,5737.6,No,0,3,1,1.0,0.375,1.0,1,0,76.25,20.1125,0.4376646180860404,0.0,0,0,0,0,6.564969271290607,4,High-Value Champions,2.6422830606019154,-0.7608052517430384,0.06292006836438073
0156-FVPTA,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.2,1152.7,Yes,1,3,1,0.3055555555555556,0.375,0.0,0,1,26.944444444444443,13.55,0.2071992976294996,0.6944444444444444,1,1,0,0,51.99687835333139,3,Disengaged Low-Spenders,-1.1338337506616054,0.08227259142295543,0.543473493174581
1984-FCOWB,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.5,7674.55,Yes,1,7,1,0.9722222222222222,0.875,0.5,0,1,75.27777777777777,13.6875,0.2120280948200175,0.0277777777777777,0,1,0,0,13.73597697785582,4,High-Value Champions,2.8540948124342513,1.3891269815046012,0.3832637034826669
0654-HMSHN,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,Yes,1,6,1,0.2916666666666667,0.75,0.0,0,0,32.70833333333333,14.914285714285716,0.2551109996237301,0.7083333333333333,1,1,1,0,72.99333166102262,2,Wavering High-Spenders,-0.5210703508130001,2.265518641599574,0.7314468553491021
6719-OXYBR,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,0,3,1,0.2083333333333333,0.375,0.0,0,0,18.541666666666668,21.325,0.4802458296751536,0.7916666666666666,1,1,1,1,88.03702077846064,0,At-Risk Newcomers,-1.7839961472434134,1.287105420622635,0.7085259329616521
3312-ZWLGF,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,No,0,3,1,0.4027777777777778,0.375,0.0,0,1,30.34722222222222,19.825,0.42756804214223,0.5972222222222222,1,1,0,0,53.3579650765779,2,Wavering High-Spenders,-0.8010743323425363,0.6751387049934587,0.6136886263833317
6476-YHMGA,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1155.6,No,0,6,1,0.2083333333333333,0.75,0.0,1,0,39.79166666666667,10.928571428571429,0.115138592750533,0.7916666666666666,1,0,0,0,42.560412224591325,2,Wavering High-Spenders,-0.21036886045466172,1.234466085223555,0.3802475339254645
5287-QWLKY,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Yes,1,6,1,0.9861111111111112,0.75,0.0,1,1,72.01388888888889,15.014285714285714,0.258622852125925,0.0138888888888888,1,0,0,0,29.157120559666648,2,Wavering High-Spenders,1.8739022458563888,1.6471979566881532,0.4610975183416039
0795-XCCTE,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1809.35,No,0,2,0,1.0,0.25,1.0,1,0,72.5,8.466666666666667,0.0286801287679251,0.0,0,0,0,1,10.430201931518877,1,Contract-Locked Loyalists,2.002308010510667,-2.2404288365388614,0.03638984339196753
0168-XZKBB,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,1564.4,No,0,3,1,0.2638888888888889,0.375,0.0,0,1,25.48611111111111,21.7125,0.4938542581211589,0.7361111111111112,1,1,1,0,77.13003609403961,0,At-Risk Newcomers,-1.3977388145757914,1.1794183856646743,0.7707596656871069
3785-NRHYR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,No,0,1,0,0.0138888888888888,0.125,0.0,0,0,4.236111111111111,9.825,0.0763827919227392,0.9861111111111112,1,0,0,1,55.86796410106332,3,Disengaged Low-Spenders,-2.6044459889628984,-1.140482423241089,0.55616671235899
5196-SGOAK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,1,2,1,0.0138888888888888,0.25,0.0,0,1,12.986111111111107,25.23333333333333,0.617500731635938,0.9861111111111112,1,1,1,1,93.9847331967613,0,At-Risk Newcomers,-2.484801228849404,0.9216232781368313,0.9146544789530564
4537-DKTAL,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.55,84.4,No,0,1,1,0.0277777777777777,0.125,0.0,0,0,4.722222222222222,22.775,0.5311676909569798,0.9722222222222222,1,1,0,1,72.41195980879912,3,Disengaged Low-Spenders,-2.6658932441112744,-0.31991639321767784,0.7167256508471236
7072-MBHEV,Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,No,0,3,1,0.1527777777777778,0.375,0.0,1,1,31.59722222222222,19.525,0.4170324846356453,0.8472222222222222,1,0,1,0,68.19993171397913,0,At-Risk Newcomers,-1.349499328536179,0.8813388296727874,0.741041561721292
5602-BVFMK,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,228.75,No,0,1,0,0.1666666666666666,0.125,0.5,0,0,19.58333333333333,9.65,0.0702370500438981,0.8333333333333334,0,0,0,1,27.72022241732514,3,Disengaged Low-Spenders,-1.1695484572981485,-1.929927075715531,0.05861232234479496
6297-NOOPG,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.5,7752.05,No,0,7,1,0.9722222222222222,0.875,1.0,0,1,85.27777777777779,13.8125,0.2164179104477612,0.0277777777777777,0,1,0,0,13.801824212271974,4,High-Value Champions,3.5599400429174897,1.0193964562144207,0.22090294395784152
1891-UAWWU,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1951.0,Yes,1,4,1,0.2777777777777778,0.5,0.0,0,0,24.72222222222222,18.16,0.3690956979806848,0.7222222222222222,1,1,1,0,74.98087991415473,0,At-Risk Newcomers,-1.1620261029496612,1.4825776957568828,0.7237285394094034
8204-TIFGJ,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.3,470.6,No,0,1,0,0.3194444444444444,0.125,0.0,1,1,29.930555555555557,10.15,0.0877963125548727,0.6805555555555556,1,0,0,1,49.928055799434205,3,Disengaged Low-Spenders,-1.5808536595877916,-1.2187849119822842,0.3438162232005579
8050-DVOJX,Male,1,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.35,4060.9,No,0,7,1,0.6805555555555556,0.875,1.0,1,0,80.06944444444444,10.16875,0.0884547848990342,0.3194444444444444,0,0,0,1,17.715710662374402,4,High-Value Champions,2.8201279806116477,0.4283434657293436,0.11504309434494384
